STATE,EVENT_TYPE_CLEANED,YEAR,EVENT_TYPE_CLEANED,INJURIES_DIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY
KANSAS,Draught,2011,172,0,0,0,1980250.0
KANSAS,Draught,2012,510,0,0,0,336979680.0
KANSAS,Draught,2013,395,0,0,0,43893870.0
KANSAS,Draught,2014,232,0,0,0,61770650.0
KANSAS,Draught,2015,24,0,0,0,2877530.0
KANSAS,Draught,2018,144,0,0,0,16764340.0
KANSAS,Draught,2020,46,0,0,0,780250.0
KANSAS,Draught,2021,50,0,0,0,7857500.0
KANSAS,Draught,2022,122,0,0,0,26585310.0
KANSAS,Extreme Temperature,1996,1,0,0,0,250000.0
KANSAS,Extreme Temperature,1997,5,0,0,0,2530.0
KANSAS,Extreme Temperature,1998,4,0,2,0,0.0
KANSAS,Extreme Temperature,1999,33,0,2,0,407500.0
KANSAS,Extreme Temperature,2000,167,3,1,0,4972780.0
KANSAS,Extreme Temperature,2001,54,0,0,0,101485030.0
KANSAS,Extreme Temperature,2002,23,0,0,0,525500.0
KANSAS,Extreme Temperature,2003,17,0,0,0,2525060.0
KANSAS,Extreme Temperature,2004,10,0,0,0,0.0
KANSAS,Extreme Temperature,2005,11,0,1,0,25000.0
KANSAS,Extreme Temperature,2006,139,2,3,0,7182500.0
KANSAS,Extreme Temperature,2007,95,0,0,0,3957530.0
KANSAS,Extreme Temperature,2009,13,0,0,0,27530.0
KANSAS,Extreme Temperature,2010,239,0,0,0,15793250.0
KANSAS,Extreme Temperature,2011,198,1,4,0,3645000.0
KANSAS,Extreme Temperature,2012,59,0,0,0,3380030.0
KANSAS,Extreme Temperature,2013,6,0,0,0,5250.0
KANSAS,Extreme Temperature,2014,43,0,1,0,1052750.0
KANSAS,Extreme Temperature,2015,1,0,1,0,0.0
KANSAS,Extreme Temperature,2016,15,1,1,0,450000.0
KANSAS,Extreme Temperature,2017,6,0,0,0,0.0
KANSAS,Extreme Temperature,2018,3,0,0,0,2500.0
KANSAS,Extreme Temperature,2019,11,0,0,0,30250.0
KANSAS,Extreme Temperature,2021,82,0,2,0,9062560.0
KANSAS,Extreme Temperature,2022,5,0,0,0,5000.0
KANSAS,Flood,1996,148,1,2,0,6527750.0
KANSAS,Flood,1997,82,1,0,0,5963030.0
KANSAS,Flood,1998,133,2,2,0,6767810.0
KANSAS,Flood,1999,172,0,0,0,6966000.0
KANSAS,Flood,2000,76,0,0,0,4345250.0
KANSAS,Flood,2001,136,0,1,0,6440060.0
KANSAS,Flood,2002,121,0,0,0,8913530.0
KANSAS,Flood,2003,69,2,2,0,4485250.0
KANSAS,Flood,2004,195,0,0,0,34338500.0
KANSAS,Flood,2005,236,3,1,0,12408780.0
KANSAS,Flood,2006,59,0,0,0,31375060.0
KANSAS,Flood,2007,397,0,1,1,23578900.0
KANSAS,Flood,2008,227,1,2,0,97663250.0
KANSAS,Flood,2009,182,1,3,0,57700060.0
KANSAS,Flood,2010,238,0,0,0,7413780.0
KANSAS,Flood,2011,72,0,0,0,53102750.0
KANSAS,Flood,2012,26,0,1,0,555000.0
KANSAS,Flood,2013,198,0,0,0,7413090.0
KANSAS,Flood,2014,115,0,0,0,17953530.0
KANSAS,Flood,2015,218,0,1,0,8020870.0
KANSAS,Flood,2016,241,0,2,1,12635530.0
KANSAS,Flood,2017,135,0,1,0,3816030.0
KANSAS,Flood,2018,177,2,2,0,57355250.0
KANSAS,Flood,2019,420,0,0,1,49128650.0
KANSAS,Flood,2020,94,0,0,0,1697530.0
KANSAS,Flood,2021,77,0,0,0,29113810.0
KANSAS,Flood,2022,50,0,0,0,25855280.0
KANSAS,Thunderstorm,1955,60,0,0,0,20016030.0
KANSAS,Thunderstorm,1956,150,0,0,0,25192870.0
KANSAS,Thunderstorm,1957,88,0,0,0,5674400.0
KANSAS,Thunderstorm,1958,160,0,0,0,38058060.0
KANSAS,Thunderstorm,1959,145,0,0,0,38636280.0
KANSAS,Thunderstorm,1960,134,0,0,0,36977240.0
KANSAS,Thunderstorm,1961,120,0,0,0,18974900.0
KANSAS,Thunderstorm,1962,174,0,0,0,10357340.0
KANSAS,Thunderstorm,1963,125,0,0,0,82605590.0
KANSAS,Thunderstorm,1964,168,0,0,0,8528810.0
KANSAS,Thunderstorm,1965,141,0,0,0,7562340.0
KANSAS,Thunderstorm,1966,154,0,0,0,64500430.0
KANSAS,Thunderstorm,1967,151,0,0,0,11573590.0
KANSAS,Thunderstorm,1968,192,0,0,0,3708180.0
KANSAS,Thunderstorm,1969,172,0,0,0,10489960.0
KANSAS,Thunderstorm,1970,176,0,0,0,10373840.0
KANSAS,Thunderstorm,1971,197,0,0,0,40038900.0
KANSAS,Thunderstorm,1972,109,0,0,0,69975090.0
KANSAS,Thunderstorm,1973,192,0,0,0,10476560.0
KANSAS,Thunderstorm,1974,370,0,0,0,33830240.0
KANSAS,Thunderstorm,1975,213,0,0,0,14847500.0
KANSAS,Thunderstorm,1976,113,0,0,0,2811340.0
KANSAS,Thunderstorm,1977,180,0,0,0,6118310.0
KANSAS,Thunderstorm,1978,193,0,0,0,11862120.0
KANSAS,Thunderstorm,1979,171,0,0,0,36716310.0
KANSAS,Thunderstorm,1980,227,0,0,0,17521090.0
KANSAS,Thunderstorm,1981,217,0,0,0,9968120.0
KANSAS,Thunderstorm,1982,385,0,0,0,33379340.0
KANSAS,Thunderstorm,1983,228,0,0,0,14756120.0
KANSAS,Thunderstorm,1984,284,6,1,0,44445240.0
KANSAS,Thunderstorm,1985,393,6,1,0,25915160.0
KANSAS,Thunderstorm,1986,627,7,0,0,56242330.0
KANSAS,Thunderstorm,1987,504,5,0,0,74297840.0
KANSAS,Thunderstorm,1988,203,2,0,0,11015990.0
KANSAS,Thunderstorm,1989,419,3,1,0,90609650.0
KANSAS,Thunderstorm,1990,514,7,0,0,71485140.0
KANSAS,Thunderstorm,1991,747,1,1,0,97339670.0
KANSAS,Thunderstorm,1992,830,4,0,0,69786650.0
KANSAS,Thunderstorm,1993,574,2,0,0,31015030.0
KANSAS,Thunderstorm,1994,858,10,0,0,71892730.0
KANSAS,Thunderstorm,1995,1050,4,0,0,44594080.0
KANSAS,Thunderstorm,1996,2058,7,2,0,424663260.0
KANSAS,Thunderstorm,1997,1361,4,0,0,371720810.0
KANSAS,Thunderstorm,1998,1847,5,0,0,255957700.0
KANSAS,Thunderstorm,1999,1624,12,3,0,112297780.0
KANSAS,Thunderstorm,2000,1831,9,1,0,468901580.0
KANSAS,Thunderstorm,2001,2693,5,1,0,421458250.0
KANSAS,Thunderstorm,2002,2489,5,1,0,160628640.0
KANSAS,Thunderstorm,2003,1939,5,0,0,393308070.0
KANSAS,Thunderstorm,2004,2402,9,2,0,116653410.0
KANSAS,Thunderstorm,2005,2195,4,1,0,1035618040.0
KANSAS,Thunderstorm,2006,2222,5,0,0,205164880.0
KANSAS,Thunderstorm,2007,1814,4,2,1,127637160.0
KANSAS,Thunderstorm,2008,2846,14,1,0,289384510.0
KANSAS,Thunderstorm,2009,2287,11,2,1,675553520.0
KANSAS,Thunderstorm,2010,1969,4,0,0,389017470.0
KANSAS,Thunderstorm,2011,2782,8,1,1,368172420.0
KANSAS,Thunderstorm,2012,1581,4,1,0,186429190.0
KANSAS,Thunderstorm,2013,1755,2,0,0,445961140.0
KANSAS,Thunderstorm,2014,1996,1,0,1,509139200.0
KANSAS,Thunderstorm,2015,1507,3,1,0,171735980.0
KANSAS,Thunderstorm,2016,1796,3,0,0,143735230.0
KANSAS,Thunderstorm,2017,1794,4,0,0,128189640.0
KANSAS,Thunderstorm,2018,1842,0,0,0,527873790.0
KANSAS,Thunderstorm,2019,1899,1,1,0,216285920.0
KANSAS,Thunderstorm,2020,1396,1,0,1,743829290.0
KANSAS,Thunderstorm,2021,1565,3,0,0,244806730.0
KANSAS,Thunderstorm,2022,1219,3,0,0,322641020.0
KANSAS,Tornado,1950,33,9,1,0,5092500.0
KANSAS,Tornado,1951,77,5,4,0,11045870.0
KANSAS,Tornado,1952,21,2,0,0,765030.0
KANSAS,Tornado,1953,30,1,0,0,5851090.0
KANSAS,Tornado,1954,68,1,0,0,3025560.0
KANSAS,Tornado,1955,101,4,3,0,76386560.0
KANSAS,Tornado,1956,78,17,3,0,5081370.0
KANSAS,Tornado,1957,66,4,2,0,33825530.0
KANSAS,Tornado,1958,49,7,1,0,3438560.0
KANSAS,Tornado,1959,67,5,1,0,83860150.0
KANSAS,Tornado,1960,61,12,1,0,7033370.0
KANSAS,Tornado,1961,49,3,0,0,5880500.0
KANSAS,Tornado,1962,63,6,0,0,6713810.0
KANSAS,Tornado,1963,31,2,0,0,6215000.0
KANSAS,Tornado,1964,96,9,2,0,4768120.0
KANSAS,Tornado,1965,74,10,0,0,4671000.0
KANSAS,Tornado,1966,35,7,2,0,935280.0
KANSAS,Tornado,1967,30,3,2,0,135250.0
KANSAS,Tornado,1968,24,4,0,0,830310.0
KANSAS,Tornado,1969,19,6,0,0,25110750.0
KANSAS,Tornado,1970,31,1,0,0,658000.0
KANSAS,Tornado,1971,39,5,0,0,28385750.0
KANSAS,Tornado,1972,46,5,0,0,25265620.0
KANSAS,Tornado,1973,67,8,3,0,3738250.0
KANSAS,Tornado,1974,45,6,1,0,6060000.0
KANSAS,Tornado,1975,17,0,0,0,525500.0
KANSAS,Tornado,1976,21,3,0,0,535530.0
KANSAS,Tornado,1977,22,1,0,0,540000.0
KANSAS,Tornado,1978,31,4,2,0,1912500.0
KANSAS,Tornado,1979,35,5,0,0,3402840.0
KANSAS,Tornado,1980,21,2,0,0,510250.0
KANSAS,Tornado,1981,40,2,1,0,1087750.0
KANSAS,Tornado,1982,67,5,3,0,4153530.0
KANSAS,Tornado,1983,32,2,1,0,585560.0
KANSAS,Tornado,1984,67,7,1,0,3362780.0
KANSAS,Tornado,1985,22,1,0,0,532750.0
KANSAS,Tornado,1986,37,1,0,0,3328000.0
KANSAS,Tornado,1987,23,1,0,0,27803000.0
KANSAS,Tornado,1988,24,2,0,0,2805810.0
KANSAS,Tornado,1989,31,1,0,0,828500.0
KANSAS,Tornado,1990,109,7,2,0,8785870.0
KANSAS,Tornado,1991,130,13,4,0,12186150.0
KANSAS,Tornado,1992,94,3,0,0,15645430.0
KANSAS,Tornado,1993,70,1,1,0,3215030.0
KANSAS,Tornado,1994,41,1,0,0,680310.0
KANSAS,Tornado,1995,73,5,0,0,6627810.0
KANSAS,Tornado,1996,73,0,0,0,28335500.0
KANSAS,Tornado,1997,65,1,0,0,6213030.0
KANSAS,Tornado,1998,72,2,0,0,1155000.0
KANSAS,Tornado,1999,68,3,1,0,3083000.0
KANSAS,Tornado,2000,70,5,0,0,857780.0
KANSAS,Tornado,2001,110,3,1,0,9033090.0
KANSAS,Tornado,2002,104,1,0,0,3980250.0
KANSAS,Tornado,2003,93,8,3,0,53730030.0
KANSAS,Tornado,2004,125,4,0,0,11270280.0
KANSAS,Tornado,2005,140,0,0,0,6540590.0
KANSAS,Tornado,2006,100,4,0,0,8458030.0
KANSAS,Tornado,2007,165,6,4,0,10677500.0
KANSAS,Tornado,2008,218,5,3,0,157787870.0
KANSAS,Tornado,2009,107,4,0,0,12920250.0
KANSAS,Tornado,2010,88,0,0,0,63120.0
KANSAS,Tornado,2011,74,3,2,0,5860750.0
KANSAS,Tornado,2012,110,2,1,0,4417750.0
KANSAS,Tornado,2013,58,2,0,0,3237530.0
KANSAS,Tornado,2014,41,2,0,0,75500.0
KANSAS,Tornado,2015,141,3,0,0,830280.0
KANSAS,Tornado,2016,114,5,0,0,1372780.0
KANSAS,Tornado,2017,63,1,0,0,3652500.0
KANSAS,Tornado,2018,48,1,0,0,2935030.0
KANSAS,Tornado,2019,102,2,0,0,3755000.0
KANSAS,Tornado,2020,17,0,0,0,825250.0
KANSAS,Tornado,2021,39,0,0,0,3307530.0
KANSAS,Tornado,2022,62,2,0,0,6832500.0
KANSAS,Wildfire,1996,1,1,0,0,0.0
KANSAS,Wildfire,1998,1,0,0,0,250000.0
KANSAS,Wildfire,2006,6,0,0,0,0.0
KANSAS,Wildfire,2010,1,1,0,0,0.0
KANSAS,Wildfire,2011,5,0,0,0,25000.0
KANSAS,Wildfire,2012,3,0,0,0,30.0
KANSAS,Wildfire,2014,1,0,0,0,0.0
KANSAS,Wildfire,2015,1,0,0,0,0.0
KANSAS,Wildfire,2016,2,0,0,0,60.0
KANSAS,Wildfire,2017,15,1,0,0,277500.0
KANSAS,Wildfire,2018,6,0,0,0,2750.0
KANSAS,Wildfire,2019,2,0,0,0,0.0
KANSAS,Wildfire,2020,2,0,0,0,250000000.0
KANSAS,Wildfire,2021,16,1,2,1,27530.0
KANSAS,Wildfire,2022,5,0,0,0,25000.0
KANSAS,Winter Storm,1996,131,1,1,0,31920310.0
KANSAS,Winter Storm,1997,344,5,6,0,69853250.0
KANSAS,Winter Storm,1998,277,3,6,0,37452060.0
KANSAS,Winter Storm,1999,192,3,1,0,7227780.0
KANSAS,Winter Storm,2000,202,2,4,0,5318930.0
KANSAS,Winter Storm,2001,313,3,2,0,17511240.0
KANSAS,Winter Storm,2002,325,1,1,0,8376800.0
KANSAS,Winter Storm,2003,329,10,5,0,12493840.0
KANSAS,Winter Storm,2004,365,4,1,0,19665320.0
KANSAS,Winter Storm,2005,416,3,3,0,30560270.0
KANSAS,Winter Storm,2006,249,0,0,3,35559340.0
KANSAS,Winter Storm,2007,671,1,0,10,254079020.0
KANSAS,Winter Storm,2008,190,0,0,8,59256370.0
KANSAS,Winter Storm,2009,295,0,1,10,69628000.0
KANSAS,Winter Storm,2010,168,0,0,4,304845930.0
KANSAS,Winter Storm,2011,360,0,1,7,69038870.0
KANSAS,Winter Storm,2012,92,0,0,2,28520530.0
KANSAS,Winter Storm,2013,321,0,0,0,63386060.0
KANSAS,Winter Storm,2014,200,0,0,2,34801310.0
KANSAS,Winter Storm,2015,154,0,0,0,282010780.0
KANSAS,Winter Storm,2016,54,1,1,0,1301060.0
KANSAS,Winter Storm,2017,138,0,0,1,14597780.0
KANSAS,Winter Storm,2018,221,1,1,1,33288280.0
KANSAS,Winter Storm,2019,218,0,0,5,8609550.0
KANSAS,Winter Storm,2020,209,0,0,1,15380590.0
KANSAS,Winter Storm,2021,115,0,0,0,33537870.0
KANSAS,Winter Storm,2022,230,0,0,2,55759240.0
KENTUCKY,Draught,1996,22,0,0,0,575000.0
KENTUCKY,Draught,1998,22,0,0,0,2537500.0
KENTUCKY,Draught,1999,134,0,0,0,8715560.0
KENTUCKY,Draught,2002,48,0,0,0,28150250.0
KENTUCKY,Draught,2004,22,0,0,0,2802500.0
KENTUCKY,Draught,2005,12,0,0,0,275000.0
KENTUCKY,Draught,2007,90,0,0,0,33890250.0
KENTUCKY,Draught,2008,40,0,0,0,2530000.0
KENTUCKY,Draught,2010,104,0,0,0,29957530.0
KENTUCKY,Draught,2011,22,0,0,0,2750000.0
KENTUCKY,Draught,2012,162,0,0,0,29665870.0
KENTUCKY,Draught,2013,8,0,0,0,30.0
KENTUCKY,Draught,2014,10,0,0,0,275000.0
KENTUCKY,Draught,2015,18,0,0,0,1525000.0
KENTUCKY,Draught,2016,88,0,0,0,26762500.0
KENTUCKY,Draught,2019,39,0,0,0,3857500.0
KENTUCKY,Draught,2022,10,0,0,0,25000.0
KENTUCKY,Extreme Temperature,1997,52,0,0,0,4083750.0
KENTUCKY,Extreme Temperature,1998,78,0,1,0,31365750.0
KENTUCKY,Extreme Temperature,1999,42,0,2,0,880280.0
KENTUCKY,Extreme Temperature,2000,69,1,0,0,3890000.0
KENTUCKY,Extreme Temperature,2001,74,0,0,0,6137500.0
KENTUCKY,Extreme Temperature,2002,16,0,0,0,5250.0
KENTUCKY,Extreme Temperature,2003,30,1,0,0,662750.0
KENTUCKY,Extreme Temperature,2004,6,0,0,0,2500.0
KENTUCKY,Extreme Temperature,2005,74,10,0,0,470000.0
KENTUCKY,Extreme Temperature,2006,91,1,0,0,51880090.0
KENTUCKY,Extreme Temperature,2007,261,2,1,0,8626280.0
KENTUCKY,Extreme Temperature,2008,177,0,0,1,7625560.0
KENTUCKY,Extreme Temperature,2009,92,0,0,0,5967750.0
KENTUCKY,Extreme Temperature,2010,579,5,1,0,43912140.0
KENTUCKY,Extreme Temperature,2011,183,4,1,0,3490560.0
KENTUCKY,Extreme Temperature,2012,138,0,1,0,875060.0
KENTUCKY,Extreme Temperature,2013,83,0,0,0,1210280.0
KENTUCKY,Extreme Temperature,2014,96,0,0,0,31127750.0
KENTUCKY,Extreme Temperature,2015,128,0,2,0,26341000.0
KENTUCKY,Extreme Temperature,2016,290,0,0,0,9032780.0
KENTUCKY,Extreme Temperature,2017,67,0,0,1,635030.0
KENTUCKY,Extreme Temperature,2018,194,0,0,0,14920750.0
KENTUCKY,Extreme Temperature,2019,159,0,2,0,16608500.0
KENTUCKY,Extreme Temperature,2020,166,0,0,0,2523280.0
KENTUCKY,Extreme Temperature,2021,132,0,0,0,11516060.0
KENTUCKY,Extreme Temperature,2022,118,1,0,0,8287780.0
KENTUCKY,Flood,1996,206,1,2,0,13907590.0
KENTUCKY,Flood,1997,394,2,11,0,572914780.0
KENTUCKY,Flood,1998,237,2,1,0,10825780.0
KENTUCKY,Flood,1999,82,1,1,0,3523000.0
KENTUCKY,Flood,2000,217,1,1,0,32295810.0
KENTUCKY,Flood,2001,179,4,1,0,33023060.0
KENTUCKY,Flood,2002,325,1,1,0,19444530.0
KENTUCKY,Flood,2003,356,0,3,0,19704000.0
KENTUCKY,Flood,2004,423,1,4,0,85358490.0
KENTUCKY,Flood,2005,118,0,1,0,6837900.0
KENTUCKY,Flood,2006,203,0,5,0,12266500.0
KENTUCKY,Flood,2007,110,1,0,0,3738060.0
KENTUCKY,Flood,2008,238,1,1,0,13225590.0
KENTUCKY,Flood,2009,293,0,2,0,46575530.0
KENTUCKY,Flood,2010,379,1,6,2,19165930.0
KENTUCKY,Flood,2011,425,1,4,0,16364120.0
KENTUCKY,Flood,2012,109,0,0,0,31235000.0
KENTUCKY,Flood,2013,318,1,3,0,6513060.0
KENTUCKY,Flood,2014,185,0,1,0,7695310.0
KENTUCKY,Flood,2015,551,1,7,0,28502890.0
KENTUCKY,Flood,2016,231,0,1,0,7468560.0
KENTUCKY,Flood,2017,168,0,1,0,32118780.0
KENTUCKY,Flood,2018,463,0,7,0,50178280.0
KENTUCKY,Flood,2019,369,0,6,0,89226650.0
KENTUCKY,Flood,2020,300,1,4,0,15208590.0
KENTUCKY,Flood,2021,396,0,3,0,62469210.0
KENTUCKY,Flood,2022,205,1,7,1,1151530.0
KENTUCKY,Landslide,2001,1,0,0,0,2500.0
KENTUCKY,Landslide,2003,10,0,0,0,52500.0
KENTUCKY,Landslide,2004,2,0,0,0,0.0
KENTUCKY,Landslide,2010,3,0,0,0,0.0
KENTUCKY,Landslide,2012,2,0,0,0,50000.0
KENTUCKY,Landslide,2018,10,0,0,0,527500.0
KENTUCKY,Landslide,2020,2,0,0,0,25000.0
KENTUCKY,Landslide,2021,16,0,0,0,280030.0
KENTUCKY,Landslide,2022,3,0,0,0,25000.0
KENTUCKY,Thunderstorm,1955,15,0,0,0,3207500.0
KENTUCKY,Thunderstorm,1956,9,0,0,0,1032750.0
KENTUCKY,Thunderstorm,1957,15,0,0,0,5455500.0
KENTUCKY,Thunderstorm,1958,17,0,0,0,1177750.0
KENTUCKY,Thunderstorm,1959,21,0,0,0,1910030.0
KENTUCKY,Thunderstorm,1960,15,0,0,0,3102530.0
KENTUCKY,Thunderstorm,1961,25,0,0,0,3687780.0
KENTUCKY,Thunderstorm,1962,17,0,0,0,5187750.0
KENTUCKY,Thunderstorm,1963,17,0,0,0,615280.0
KENTUCKY,Thunderstorm,1964,21,0,0,0,982560.0
KENTUCKY,Thunderstorm,1965,26,0,0,0,55410000.0
KENTUCKY,Thunderstorm,1966,18,0,0,0,410750.0
KENTUCKY,Thunderstorm,1967,28,0,0,0,53060.0
KENTUCKY,Thunderstorm,1968,71,0,0,0,4212530.0
KENTUCKY,Thunderstorm,1969,70,0,0,0,67885500.0
KENTUCKY,Thunderstorm,1970,96,0,0,0,20153000.0
KENTUCKY,Thunderstorm,1971,76,0,0,0,9551310.0
KENTUCKY,Thunderstorm,1972,16,0,0,0,3432500.0
KENTUCKY,Thunderstorm,1973,87,0,0,0,1197590.0
KENTUCKY,Thunderstorm,1974,85,0,0,0,467500.0
KENTUCKY,Thunderstorm,1975,50,0,0,0,1560000.0
KENTUCKY,Thunderstorm,1976,68,0,0,0,9327810.0
KENTUCKY,Thunderstorm,1977,73,0,0,0,34318560.0
KENTUCKY,Thunderstorm,1978,41,0,0,0,138280.0
KENTUCKY,Thunderstorm,1979,61,0,0,0,4360500.0
KENTUCKY,Thunderstorm,1980,81,0,0,0,25487750.0
KENTUCKY,Thunderstorm,1981,98,0,0,0,2220530.0
KENTUCKY,Thunderstorm,1982,160,0,0,0,5950710.0
KENTUCKY,Thunderstorm,1983,195,0,0,0,12098400.0
KENTUCKY,Thunderstorm,1984,148,2,0,0,11492750.0
KENTUCKY,Thunderstorm,1985,139,1,1,0,9285400.0
KENTUCKY,Thunderstorm,1986,154,7,1,0,10296090.0
KENTUCKY,Thunderstorm,1987,229,17,0,0,28928330.0
KENTUCKY,Thunderstorm,1988,38,0,0,0,5380250.0
KENTUCKY,Thunderstorm,1989,136,8,0,0,5018120.0
KENTUCKY,Thunderstorm,1990,190,7,0,0,3895710.0
KENTUCKY,Thunderstorm,1991,193,10,1,0,8410270.0
KENTUCKY,Thunderstorm,1992,144,2,0,0,8576030.0
KENTUCKY,Thunderstorm,1993,128,3,0,0,10990650.0
KENTUCKY,Thunderstorm,1994,87,2,0,0,15097780.0
KENTUCKY,Thunderstorm,1995,493,11,1,0,56105550.0
KENTUCKY,Thunderstorm,1996,484,11,3,0,18767210.0
KENTUCKY,Thunderstorm,1997,396,7,1,0,47245990.0
KENTUCKY,Thunderstorm,1998,668,6,2,0,127706090.0
KENTUCKY,Thunderstorm,1999,362,11,0,0,50416120.0
KENTUCKY,Thunderstorm,2000,810,8,5,0,391376560.0
KENTUCKY,Thunderstorm,2001,634,8,1,0,22632620.0
KENTUCKY,Thunderstorm,2002,821,11,0,0,127914210.0
KENTUCKY,Thunderstorm,2003,804,6,0,0,1077452400.0
KENTUCKY,Thunderstorm,2004,856,4,0,0,102316430.0
KENTUCKY,Thunderstorm,2005,546,0,2,0,68103960.0
KENTUCKY,Thunderstorm,2006,1375,4,2,0,136455510.0
KENTUCKY,Thunderstorm,2007,737,8,3,0,51937900.0
KENTUCKY,Thunderstorm,2008,1090,15,1,1,124703480.0
KENTUCKY,Thunderstorm,2009,1171,6,2,1,99066380.0
KENTUCKY,Thunderstorm,2010,785,4,3,0,367118670.0
KENTUCKY,Thunderstorm,2011,1553,7,0,0,111481170.0
KENTUCKY,Thunderstorm,2012,1339,9,3,1,289237990.0
KENTUCKY,Thunderstorm,2013,758,5,3,1,135946930.0
KENTUCKY,Thunderstorm,2014,901,3,1,0,136970990.0
KENTUCKY,Thunderstorm,2015,1136,4,1,0,101890380.0
KENTUCKY,Thunderstorm,2016,980,6,1,0,64578670.0
KENTUCKY,Thunderstorm,2017,886,6,0,1,76082080.0
KENTUCKY,Thunderstorm,2018,795,6,0,2,171731990.0
KENTUCKY,Thunderstorm,2019,745,1,3,0,138367810.0
KENTUCKY,Thunderstorm,2020,644,4,0,0,104554420.0
KENTUCKY,Thunderstorm,2021,491,0,0,0,11791590.0
KENTUCKY,Thunderstorm,2022,842,2,1,1,56551020.0
KENTUCKY,Tornado,1950,2,0,0,0,500000.0
KENTUCKY,Tornado,1951,2,1,1,0,500000.0
KENTUCKY,Tornado,1952,3,2,0,0,525000.0
KENTUCKY,Tornado,1954,3,0,0,0,50250.0
KENTUCKY,Tornado,1955,3,3,0,0,30000.0
KENTUCKY,Tornado,1956,10,4,1,0,152500.0
KENTUCKY,Tornado,1957,4,0,0,0,52530.0
KENTUCKY,Tornado,1958,8,3,0,0,1300000.0
KENTUCKY,Tornado,1959,3,1,1,0,5000.0
KENTUCKY,Tornado,1960,2,1,0,0,0.0
KENTUCKY,Tornado,1961,10,3,1,0,807780.0
KENTUCKY,Tornado,1962,3,0,0,0,2502750.0
KENTUCKY,Tornado,1963,9,2,0,0,85250.0
KENTUCKY,Tornado,1964,17,7,1,0,2883000.0
KENTUCKY,Tornado,1965,7,3,1,0,2760000.0
KENTUCKY,Tornado,1966,4,1,0,0,55000.0
KENTUCKY,Tornado,1967,17,2,0,0,55000.0
KENTUCKY,Tornado,1968,12,9,4,0,80500.0
KENTUCKY,Tornado,1969,5,2,0,0,550000.0
KENTUCKY,Tornado,1970,10,4,0,0,55500.0
KENTUCKY,Tornado,1971,20,3,3,0,1655000.0
KENTUCKY,Tornado,1972,12,4,0,0,77605250.0
KENTUCKY,Tornado,1973,19,6,0,0,302750.0
KENTUCKY,Tornado,1974,59,37,15,0,645000.0
KENTUCKY,Tornado,1975,1,0,0,0,0.0
KENTUCKY,Tornado,1976,5,2,1,0,255000.0
KENTUCKY,Tornado,1977,13,3,0,0,553000.0
KENTUCKY,Tornado,1978,5,1,0,0,2500.0
KENTUCKY,Tornado,1979,12,4,1,0,280250.0
KENTUCKY,Tornado,1980,15,3,1,0,327530.0
KENTUCKY,Tornado,1981,4,3,0,0,25000.0
KENTUCKY,Tornado,1982,13,7,0,0,528000.0
KENTUCKY,Tornado,1983,9,2,0,0,2750000.0
KENTUCKY,Tornado,1984,12,3,0,0,300000.0
KENTUCKY,Tornado,1985,5,0,0,0,30.0
KENTUCKY,Tornado,1986,10,5,0,0,25000.0
KENTUCKY,Tornado,1987,7,0,0,0,275000.0
KENTUCKY,Tornado,1988,4,1,1,0,27500.0
KENTUCKY,Tornado,1989,20,4,0,0,275250.0
KENTUCKY,Tornado,1990,20,3,0,0,25000.0
KENTUCKY,Tornado,1991,12,2,1,0,27500.0
KENTUCKY,Tornado,1992,12,1,1,0,300750.0
KENTUCKY,Tornado,1993,4,0,0,0,250000.0
KENTUCKY,Tornado,1994,2,0,0,0,2500.0
KENTUCKY,Tornado,1995,36,2,0,0,102530.0
KENTUCKY,Tornado,1996,31,10,0,0,2555250.0
KENTUCKY,Tornado,1997,39,8,3,0,5332750.0
KENTUCKY,Tornado,1998,17,1,2,0,252750.0
KENTUCKY,Tornado,1999,6,3,0,0,0.0
KENTUCKY,Tornado,2000,24,7,0,0,325000.0
KENTUCKY,Tornado,2001,7,2,0,0,280000.0
KENTUCKY,Tornado,2002,19,2,1,0,27530.0
KENTUCKY,Tornado,2003,39,8,2,0,2752750.0
KENTUCKY,Tornado,2004,23,3,0,0,77530.0
KENTUCKY,Tornado,2005,23,4,1,0,252560.0
KENTUCKY,Tornado,2006,22,4,0,0,605560.0
KENTUCKY,Tornado,2007,33,5,0,0,77500.0
KENTUCKY,Tornado,2008,39,7,2,0,637750.0
KENTUCKY,Tornado,2009,41,5,1,0,3105250.0
KENTUCKY,Tornado,2010,22,0,0,0,77500.0
KENTUCKY,Tornado,2011,70,6,0,0,5825250.0
KENTUCKY,Tornado,2012,56,16,6,1,625000.0
KENTUCKY,Tornado,2013,44,5,0,0,57780.0
KENTUCKY,Tornado,2014,29,1,0,0,277500.0
KENTUCKY,Tornado,2015,17,1,0,0,52500.0
KENTUCKY,Tornado,2016,28,2,0,0,352500.0
KENTUCKY,Tornado,2017,29,2,0,0,3327500.0
KENTUCKY,Tornado,2018,39,2,1,0,132500.0
KENTUCKY,Tornado,2019,30,2,0,0,2832500.0
KENTUCKY,Tornado,2020,26,0,0,0,80120.0
KENTUCKY,Tornado,2021,63,15,9,2,3105000.0
KENTUCKY,Tornado,2022,34,1,0,0,552750.0
