,BEGIN_YEARMONTH,BEGIN_DAY,STATE,EVENT_TYPE,DAMAGE_CROPS
145,195206,23,MINNESOTA,Tornado,0
146,195206,23,MINNESOTA,Tornado,0
147,195206,23,MINNESOTA,Tornado,0
148,195206,23,MINNESOTA,Tornado,0
149,195206,24,MINNESOTA,Tornado,0
150,195206,24,MINNESOTA,Tornado,0
151,195207,2,MINNESOTA,Tornado,0
152,195207,16,MINNESOTA,Tornado,0
153,195207,27,MINNESOTA,Tornado,0
154,195208,27,MINNESOTA,Tornado,0
155,195203,18,MISSOURI,Tornado,0
156,195203,18,MISSOURI,Tornado,0
157,195203,21,MISSOURI,Tornado,0
158,195205,7,MISSOURI,Tornado,0
159,195202,13,MISSOURI,Tornado,0
160,195202,13,MISSOURI,Tornado,0
161,195205,23,IOWA,Tornado,0
162,195205,23,IOWA,Tornado,0
163,195206,2,IOWA,Tornado,0
164,195206,23,IOWA,Tornado,0
165,195207,2,IOWA,Tornado,0
166,195211,17,IOWA,Tornado,0
167,195206,23,SOUTH DAKOTA,Tornado,0
168,195206,24,SOUTH DAKOTA,Tornado,0
169,195206,27,SOUTH DAKOTA,Tornado,0
170,195206,28,SOUTH DAKOTA,Tornado,0
171,195206,28,SOUTH DAKOTA,Tornado,0
172,195204,13,OHIO,Tornado,0
173,195207,13,OKLAHOMA,Tornado,0
174,195205,9,INDIANA,Tornado,0
175,195212,9,INDIANA,Tornado,0
176,195205,8,COLORADO,Tornado,0
177,195205,15,COLORADO,Tornado,0
178,195206,26,COLORADO,Tornado,0
179,195205,10,SOUTH CAROLINA,Tornado,0
180,195205,10,SOUTH CAROLINA,Tornado,0
181,195206,12,SOUTH CAROLINA,Tornado,0
182,195206,5,TEXAS,Tornado,0
183,195206,23,MINNESOTA,Tornado,0
184,195211,17,ARKANSAS,Tornado,0
185,195205,8,WYOMING,Tornado,0
186,195211,19,NORTH CAROLINA,Tornado,0
187,195208,31,VIRGINIA,Tornado,0
188,195206,23,WISCONSIN,Tornado,0
189,195205,22,KANSAS,Tornado,0
190,195206,19,KANSAS,Tornado,0
191,195206,21,KANSAS,Tornado,0
192,195206,26,KANSAS,Tornado,0
193,195206,27,KANSAS,Tornado,0
194,195207,6,KANSAS,Tornado,0
195,195207,6,KANSAS,Tornado,0
196,195207,6,KANSAS,Tornado,0
197,195208,7,KANSAS,Tornado,0
198,195208,7,KANSAS,Tornado,0
199,195208,14,KANSAS,Tornado,0
200,195211,17,KANSAS,Tornado,0
201,195201,22,GEORGIA,Tornado,0
202,195201,22,GEORGIA,Tornado,0
203,195201,28,GEORGIA,Tornado,0
204,195202,29,TENNESSEE,Tornado,0
205,195202,29,TENNESSEE,Tornado,0
206,195202,29,TENNESSEE,Tornado,0
207,195202,29,TENNESSEE,Tornado,0
208,195203,21,TENNESSEE,Tornado,0
209,195203,21,TENNESSEE,Tornado,0
210,195203,21,TENNESSEE,Tornado,0
211,195202,13,TENNESSEE,Tornado,0
212,195202,13,TENNESSEE,Tornado,0
213,195202,13,TENNESSEE,Tornado,0
214,195202,13,TENNESSEE,Tornado,0
215,195202,13,TENNESSEE,Tornado,0
216,195202,13,TENNESSEE,Tornado,0
217,195202,13,TENNESSEE,Tornado,0
218,195201,28,GEORGIA,Tornado,0
219,195201,28,GEORGIA,Tornado,0
220,195201,28,GEORGIA,Tornado,0
221,195201,28,GEORGIA,Tornado,0
222,195202,29,GEORGIA,Tornado,0
223,195202,29,GEORGIA,Tornado,0
224,195202,29,GEORGIA,Tornado,0
225,195203,3,GEORGIA,Tornado,0
226,195203,13,GEORGIA,Tornado,0
227,195205,11,GEORGIA,Tornado,0
228,195202,13,LOUISIANA,Tornado,0
229,195202,19,LOUISIANA,Tornado,0
230,195203,10,LOUISIANA,Tornado,0
231,195204,3,LOUISIANA,Tornado,0
232,195204,4,LOUISIANA,Tornado,0
233,195204,4,LOUISIANA,Tornado,0
234,195204,4,LOUISIANA,Tornado,0
235,195204,4,LOUISIANA,Tornado,0
236,195204,4,LOUISIANA,Tornado,0
237,195204,23,LOUISIANA,Tornado,0
238,195205,19,LOUISIANA,Tornado,0
239,195204,4,FLORIDA,Tornado,0
240,195205,23,FLORIDA,Tornado,0
241,195205,30,FLORIDA,Tornado,0
242,195206,13,FLORIDA,Tornado,0
243,195208,16,FLORIDA,Tornado,0
244,195202,26,FLORIDA,Tornado,0
245,195204,8,KANSAS,Tornado,0
246,195204,22,KANSAS,Tornado,0
247,195204,29,KANSAS,Tornado,0
248,195204,30,KANSAS,Tornado,0
249,195204,30,KANSAS,Tornado,0
250,195205,21,KANSAS,Tornado,0
251,195205,21,KANSAS,Tornado,0
252,195204,5,VIRGINIA,Tornado,0
253,195205,22,KANSAS,Tornado,0
254,195205,22,KANSAS,Tornado,0
255,195204,5,VIRGINIA,Tornado,0
256,195203,18,ILLINOIS,Tornado,0
257,195203,18,ILLINOIS,Tornado,0
258,195205,24,ILLINOIS,Tornado,0
259,195207,17,ILLINOIS,Tornado,0
260,195203,21,TENNESSEE,Tornado,0
261,195203,21,TENNESSEE,Tornado,0
262,195203,21,TENNESSEE,Tornado,0
263,195203,21,TENNESSEE,Tornado,0
264,195203,21,TENNESSEE,Tornado,0
265,195203,21,TENNESSEE,Tornado,0
266,195203,21,TENNESSEE,Tornado,0
267,195203,22,TENNESSEE,Tornado,0
268,195203,22,TENNESSEE,Tornado,0
269,195203,22,TENNESSEE,Tornado,0
270,195203,22,TENNESSEE,Tornado,0
271,195206,30,TENNESSEE,Tornado,0
0,195312,13,FLORIDA,Tornado,0
1,195305,29,WYOMING,Tornado,0
2,195303,29,OKLAHOMA,Tornado,0
3,195304,2,OKLAHOMA,Tornado,0
4,195304,14,OKLAHOMA,Tornado,0
5,195304,14,OKLAHOMA,Tornado,0
6,195304,23,OKLAHOMA,Tornado,0
7,195304,23,OKLAHOMA,Tornado,0
8,195304,23,OKLAHOMA,Tornado,0
9,195304,23,OKLAHOMA,Tornado,0
10,195304,28,OKLAHOMA,Tornado,0
11,195304,28,OKLAHOMA,Tornado,0
12,195305,10,OKLAHOMA,Tornado,0
13,195305,10,OKLAHOMA,Tornado,0
14,195305,10,OKLAHOMA,Tornado,0
15,195305,10,OKLAHOMA,Tornado,0
16,195305,23,PENNSYLVANIA,Tornado,0
17,195305,30,PENNSYLVANIA,Tornado,0
18,195306,22,PENNSYLVANIA,Tornado,0
19,195309,12,PENNSYLVANIA,Tornado,0
20,195311,22,PENNSYLVANIA,Tornado,0
21,195311,23,PENNSYLVANIA,Tornado,0
22,195304,15,OHIO,Tornado,0
23,195305,10,NEBRASKA,Tornado,0
24,195305,10,NEBRASKA,Tornado,0
25,195305,17,NEBRASKA,Tornado,0
26,195305,26,NEBRASKA,Tornado,0
27,195302,19,OKLAHOMA,Tornado,0
28,195302,19,OKLAHOMA,Tornado,0
29,195302,20,MISSISSIPPI,Tornado,0
30,195303,14,MISSISSIPPI,Tornado,0
31,195303,21,MISSISSIPPI,Tornado,0
32,195303,22,MISSISSIPPI,Tornado,0
33,195303,22,MISSISSIPPI,Tornado,0
34,195303,22,MISSISSIPPI,Tornado,0
35,195304,4,MISSISSIPPI,Tornado,0
36,195304,14,MISSISSIPPI,Tornado,0
37,195304,24,MISSISSIPPI,Tornado,0
38,195305,4,MISSISSIPPI,Tornado,0
39,195305,4,MISSISSIPPI,Tornado,0
40,195305,4,MISSISSIPPI,Tornado,0
41,195305,14,MISSISSIPPI,Tornado,0
42,195305,14,MISSISSIPPI,Tornado,0
43,195308,8,MISSISSIPPI,Tornado,0
44,195308,9,MISSISSIPPI,Tornado,0
45,195312,3,MISSISSIPPI,Tornado,0
46,195312,5,MISSISSIPPI,Tornado,0
47,195312,5,MISSISSIPPI,Tornado,0
48,195302,19,OKLAHOMA,Tornado,0
49,195302,19,OKLAHOMA,Tornado,0
50,195303,13,OKLAHOMA,Tornado,0
51,195303,13,OKLAHOMA,Tornado,0
52,195303,13,OKLAHOMA,Tornado,0
53,195303,13,OKLAHOMA,Tornado,0
54,195303,13,OKLAHOMA,Tornado,0
55,195303,13,OKLAHOMA,Tornado,0
56,195303,13,OKLAHOMA,Tornado,0
57,195305,29,SOUTH DAKOTA,Tornado,0
58,195306,2,SOUTH DAKOTA,Tornado,0
59,195306,7,SOUTH DAKOTA,Tornado,0
60,195306,14,SOUTH DAKOTA,Tornado,0
61,195302,19,TEXAS,Tornado,0
62,195306,15,SOUTH DAKOTA,Tornado,0
63,195306,18,SOUTH DAKOTA,Tornado,0
64,195308,4,SOUTH DAKOTA,Tornado,0
65,195305,10,MINNESOTA,Tornado,0
66,195306,7,MINNESOTA,Tornado,0
67,195306,20,MINNESOTA,Tornado,0
68,195307,25,MINNESOTA,Tornado,0
69,195308,18,MINNESOTA,Tornado,0
70,195303,15,NORTH CAROLINA,Tornado,0
71,195303,15,NORTH CAROLINA,Tornado,0
72,195303,15,NORTH CAROLINA,Tornado,0
73,195304,30,NORTH CAROLINA,Tornado,0
74,195306,6,MAINE,Tornado,0
75,195307,7,MAINE,Tornado,0
76,195301,22,MISSISSIPPI,Tornado,0
77,195301,22,MISSISSIPPI,Tornado,0
78,195302,20,MISSISSIPPI,Tornado,0
79,195302,20,MISSISSIPPI,Tornado,0
80,195302,20,MISSISSIPPI,Tornado,0
81,195308,3,MISSOURI,Tornado,0
82,195305,9,SOUTH DAKOTA,Tornado,0
83,195305,28,SOUTH DAKOTA,Tornado,0
84,195305,29,SOUTH DAKOTA,Tornado,0
85,195306,7,MONTANA,Tornado,0
86,195306,23,MONTANA,Tornado,0
87,195306,23,MONTANA,Tornado,0
88,195307,30,MONTANA,Tornado,0
89,195304,28,NEBRASKA,Tornado,0
90,195304,28,NEBRASKA,Tornado,0
91,195305,9,NEBRASKA,Tornado,0
92,195305,9,NEBRASKA,Tornado,0
93,195305,9,NEBRASKA,Tornado,0
94,195305,9,NEBRASKA,Tornado,0
95,195305,9,NEBRASKA,Tornado,0
96,195305,10,NEBRASKA,Tornado,0
97,195305,29,NORTH DAKOTA,Tornado,0
98,195305,29,NORTH DAKOTA,Tornado,0
99,195305,30,NORTH DAKOTA,Tornado,0
100,195305,30,NORTH DAKOTA,Tornado,0
101,195306,13,NORTH DAKOTA,Tornado,0
102,195306,13,NORTH DAKOTA,Tornado,0
103,195306,27,NORTH DAKOTA,Tornado,0
104,195307,6,NORTH DAKOTA,Tornado,0
105,195305,29,NORTH DAKOTA,Tornado,0
106,195305,29,NORTH DAKOTA,Tornado,0
107,195306,8,OHIO,Tornado,0
108,195306,8,OHIO,Tornado,0
109,195306,8,OHIO,Tornado,0
110,195306,8,OHIO,Tornado,0
111,195306,8,OHIO,Tornado,0
112,195306,8,OHIO,Tornado,0
113,195306,13,OHIO,Tornado,0
114,195303,14,ARKANSAS,Tornado,0
115,195304,23,ARKANSAS,Tornado,0
116,195304,24,ARKANSAS,Tornado,0
117,195305,10,ARKANSAS,Tornado,0
118,195307,20,ARKANSAS,Tornado,0
119,195312,5,ARKANSAS,Tornado,0
120,195301,7,ARKANSAS,Tornado,0
121,195302,20,ARKANSAS,Tornado,0
122,195303,14,ARKANSAS,Tornado,0
123,195303,14,ARKANSAS,Tornado,0
124,195303,14,ARKANSAS,Tornado,0
125,195309,20,MICHIGAN,Tornado,0
126,195304,27,CALIFORNIA,Tornado,0
127,195305,19,CALIFORNIA,Tornado,0
128,195306,9,MASSACHUSETTS,Tornado,0
129,195306,9,MASSACHUSETTS,Tornado,0
130,195306,9,MASSACHUSETTS,Tornado,0
131,195305,29,NEBRASKA,Tornado,0
132,195306,2,NEBRASKA,Tornado,0
133,195306,8,MICHIGAN,Tornado,0
134,195306,30,MICHIGAN,Tornado,0
135,195307,5,MICHIGAN,Tornado,0
136,195307,6,MICHIGAN,Tornado,0
137,195303,21,MINNESOTA,Tornado,0
138,195305,10,MINNESOTA,Tornado,0
139,195305,10,MINNESOTA,Tornado,0
140,195305,10,MINNESOTA,Tornado,0
141,195305,10,MINNESOTA,Tornado,0
142,195303,14,MISSOURI,Tornado,0
143,195303,31,MISSOURI,Tornado,0
144,195303,31,MISSOURI,Tornado,0
145,195302,20,ALABAMA,Tornado,0
146,195302,20,ALABAMA,Tornado,0
147,195302,20,ALABAMA,Tornado,0
148,195302,20,ALABAMA,Tornado,0
149,195303,18,ALABAMA,Tornado,0
150,195303,22,ALABAMA,Tornado,0
151,195304,6,ALABAMA,Tornado,0
152,195304,12,ALABAMA,Tornado,0
153,195305,1,ALABAMA,Tornado,0
154,195305,1,ALABAMA,Tornado,0
155,195305,1,ALABAMA,Tornado,0
156,195305,1,ALABAMA,Tornado,0
157,195305,4,ALABAMA,Tornado,0
158,195305,4,ALABAMA,Tornado,0
159,195312,6,ALABAMA,Tornado,0
160,195312,6,ALABAMA,Tornado,0
161,195307,2,MARYLAND,Tornado,0
162,195305,10,MISSOURI,Tornado,0
163,195308,1,MISSOURI,Tornado,0
164,195305,17,MICHIGAN,Tornado,0
165,195305,21,MICHIGAN,Tornado,0
166,195306,5,MICHIGAN,Tornado,0
167,195306,5,MICHIGAN,Tornado,0
168,195306,8,MICHIGAN,Tornado,0
169,195306,8,MICHIGAN,Tornado,0
170,195306,8,MICHIGAN,Tornado,0
171,195306,8,MICHIGAN,Tornado,0
172,195306,8,MICHIGAN,Tornado,0
173,195306,8,MICHIGAN,Tornado,0
174,195306,8,MICHIGAN,Tornado,0
175,195306,8,MICHIGAN,Tornado,0
176,195306,8,MICHIGAN,Tornado,0
177,195306,8,MICHIGAN,Tornado,0
178,195306,2,NEBRASKA,Tornado,0
179,195306,5,NEBRASKA,Tornado,0
180,195306,7,NEBRASKA,Tornado,0
181,195306,7,NEBRASKA,Tornado,0
182,195306,7,NEBRASKA,Tornado,0
183,195306,7,NEBRASKA,Tornado,0
184,195307,20,NEBRASKA,Tornado,0
185,195307,21,NEBRASKA,Tornado,0
186,195307,26,NEBRASKA,Tornado,0
187,195307,26,NEBRASKA,Tornado,0
188,195307,28,NEBRASKA,Tornado,0
189,195308,2,NEBRASKA,Tornado,0
190,195308,6,NEBRASKA,Tornado,0
191,195306,7,NEBRASKA,Tornado,0
192,195306,7,NEBRASKA,Tornado,0
193,195306,7,NEBRASKA,Tornado,0
194,195306,7,NEBRASKA,Tornado,0
195,195306,7,NEBRASKA,Tornado,0
196,195306,7,NEBRASKA,Tornado,0
197,195301,8,ALABAMA,Tornado,0
198,195301,8,ALABAMA,Tornado,0
199,195301,20,ALABAMA,Tornado,0
200,195301,20,ALABAMA,Tornado,0
201,195301,23,ALABAMA,Tornado,0
202,195306,9,NEW HAMPSHIRE,Tornado,0
203,195306,9,NEW HAMPSHIRE,Tornado,0
204,195306,8,NEBRASKA,Tornado,0
205,195306,8,NEBRASKA,Tornado,0
206,195306,19,NEBRASKA,Tornado,0
207,195306,19,NEBRASKA,Tornado,0
208,195307,3,NEBRASKA,Tornado,0
209,195307,7,NEBRASKA,Tornado,0
210,195306,7,NEBRASKA,Tornado,0
211,195306,7,NEBRASKA,Tornado,0
212,195306,7,NEBRASKA,Tornado,0
213,195306,7,NEBRASKA,Tornado,0
214,195306,7,NEBRASKA,Tornado,0
215,195306,7,NEBRASKA,Tornado,0
216,195306,7,NEBRASKA,Tornado,0
217,195306,7,NEBRASKA,Tornado,0
218,195306,7,NEBRASKA,Tornado,0
219,195306,8,NEBRASKA,Tornado,0
220,195303,21,IOWA,Tornado,0
221,195303,21,IOWA,Tornado,0
222,195303,21,IOWA,Tornado,0
223,195303,21,IOWA,Tornado,0
224,195304,24,IOWA,Tornado,0
225,195305,10,IOWA,Tornado,0
226,195305,10,IOWA,Tornado,0
227,195305,10,IOWA,Tornado,0
228,195305,10,IOWA,Tornado,0
229,195305,9,SOUTH DAKOTA,Tornado,0
230,195308,17,COLORADO,Tornado,0
231,195308,17,COLORADO,Tornado,0
232,195309,17,COLORADO,Tornado,0
233,195310,20,COLORADO,Tornado,0
234,195310,20,COLORADO,Tornado,0
235,195305,20,IOWA,Tornado,0
236,195305,20,IOWA,Tornado,0
237,195305,20,IOWA,Tornado,0
238,195305,20,IOWA,Tornado,0
239,195305,20,IOWA,Tornado,0
240,195305,24,IOWA,Tornado,0
241,195306,7,IOWA,Tornado,0
242,195306,7,IOWA,Tornado,0
243,195306,7,IOWA,Tornado,0
244,195306,7,IOWA,Tornado,0
245,195306,7,IOWA,Tornado,0
246,195306,7,IOWA,Tornado,0
247,195306,7,IOWA,Tornado,0
248,195306,7,IOWA,Tornado,0
249,195306,7,IOWA,Tornado,0
250,195306,7,IOWA,Tornado,0
251,195306,27,IOWA,Tornado,0
252,195306,27,IOWA,Tornado,0
253,195306,27,IOWA,Tornado,0
254,195306,27,IOWA,Tornado,0
255,195305,19,FLORIDA,Tornado,0
256,195303,14,ILLINOIS,Tornado,0
257,195304,9,ILLINOIS,Tornado,0
258,195304,9,ILLINOIS,Tornado,0
259,195307,5,ILLINOIS,Tornado,0
260,195306,5,TEXAS,Tornado,0
261,195306,19,TEXAS,Tornado,0
262,195307,15,TEXAS,Tornado,0
263,195307,15,TEXAS,Tornado,0
264,195307,28,TEXAS,Tornado,0
265,195308,11,TEXAS,Tornado,0
266,195308,11,TEXAS,Tornado,0
267,195308,15,TEXAS,Tornado,0
268,195308,31,TEXAS,Tornado,0
269,195308,31,TEXAS,Tornado,0
270,195310,23,TEXAS,Tornado,0
271,195310,23,TEXAS,Tornado,0
272,195311,19,TEXAS,Tornado,0
273,195312,1,TEXAS,Tornado,0
274,195312,2,TEXAS,Tornado,0
275,195303,14,INDIANA,Tornado,0
276,195303,14,INDIANA,Tornado,0
277,195305,10,IOWA,Tornado,0
278,195305,10,IOWA,Tornado,0
279,195305,20,IOWA,Tornado,0
280,195303,18,INDIANA,Tornado,0
281,195303,18,INDIANA,Tornado,0
282,195304,9,INDIANA,Tornado,0
283,195304,9,INDIANA,Tornado,0
284,195304,9,INDIANA,Tornado,0
285,195304,9,INDIANA,Tornado,0
286,195306,13,INDIANA,Tornado,0
287,195306,7,COLORADO,Tornado,0
288,195306,7,COLORADO,Tornado,0
289,195306,7,COLORADO,Tornado,0
290,195306,7,COLORADO,Tornado,0
291,195306,7,COLORADO,Tornado,0
292,195306,17,COLORADO,Tornado,0
293,195307,2,COLORADO,Tornado,0
294,195307,2,COLORADO,Tornado,0
295,195308,16,COLORADO,Tornado,0
296,195307,8,OKLAHOMA,Tornado,0
297,195307,9,OKLAHOMA,Tornado,0
298,195308,4,OKLAHOMA,Tornado,0
299,195308,11,OKLAHOMA,Tornado,0
300,195311,18,OKLAHOMA,Tornado,0
301,195311,18,OKLAHOMA,Tornado,0
302,195311,19,OKLAHOMA,Tornado,0
303,195311,19,OKLAHOMA,Tornado,0
304,195311,19,OKLAHOMA,Tornado,0
305,195312,2,OKLAHOMA,Tornado,0
306,195312,2,OKLAHOMA,Tornado,0
307,195312,2,OKLAHOMA,Tornado,0
308,195307,7,OKLAHOMA,Tornado,0
309,195312,2,TEXAS,Tornado,0
310,195312,2,TEXAS,Tornado,0
311,195312,2,TEXAS,Tornado,0
312,195312,2,TEXAS,Tornado,0
313,195305,31,SOUTH CAROLINA,Tornado,0
314,195306,1,SOUTH CAROLINA,Tornado,0
315,195308,7,SOUTH CAROLINA,Tornado,0
316,195305,10,OKLAHOMA,Tornado,0
317,195305,11,OKLAHOMA,Tornado,0
318,195305,11,OKLAHOMA,Tornado,0
319,195305,18,OKLAHOMA,Tornado,0
320,195306,5,OKLAHOMA,Tornado,0
321,195306,5,OKLAHOMA,Tornado,0
322,195306,5,OKLAHOMA,Tornado,0
323,195306,5,OKLAHOMA,Tornado,0
324,195306,5,OKLAHOMA,Tornado,0
325,195306,5,OKLAHOMA,Tornado,0
326,195306,6,OKLAHOMA,Tornado,0
327,195306,19,OKLAHOMA,Tornado,0
328,195306,19,OKLAHOMA,Tornado,0
329,195306,19,OKLAHOMA,Tornado,0
330,195306,19,OKLAHOMA,Tornado,0
331,195306,22,OKLAHOMA,Tornado,0
332,195306,24,OKLAHOMA,Tornado,0
333,195307,6,OKLAHOMA,Tornado,0
334,195302,19,TEXAS,Tornado,0
335,195303,12,TEXAS,Tornado,0
336,195303,13,TEXAS,Tornado,0
337,195303,13,TEXAS,Tornado,0
338,195304,28,TEXAS,Tornado,0
339,195304,28,TEXAS,Tornado,0
340,195304,28,TEXAS,Tornado,0
341,195305,11,TEXAS,Tornado,0
342,195305,11,TEXAS,Tornado,0
343,195305,11,TEXAS,Tornado,0
344,195305,16,TEXAS,Tornado,0
345,195305,18,TEXAS,Tornado,0
346,195305,31,TEXAS,Tornado,0
347,195306,9,MASSACHUSETTS,Tornado,0
348,195304,9,ILLINOIS,Tornado,0
349,195306,21,VERMONT,Tornado,0
350,195306,8,MICHIGAN,Tornado,0
351,195312,3,MISSISSIPPI,Tornado,0
352,195301,8,SOUTH CAROLINA,Tornado,0
353,195304,18,ALABAMA,Tornado,0
354,195305,29,SOUTH DAKOTA,Tornado,0
355,195305,2,VIRGINIA,Tornado,0
356,195305,17,VIRGINIA,Tornado,0
357,195305,17,VIRGINIA,Tornado,0
358,195306,10,VIRGINIA,Tornado,0
359,195306,13,VIRGINIA,Tornado,0
360,195305,4,MISSISSIPPI,Tornado,0
361,195305,26,MARYLAND,Tornado,0
362,195305,24,MONTANA,Tornado,0
363,195304,16,NORTH CAROLINA,Tornado,0
364,195306,11,WYOMING,Tornado,0
365,195306,12,WYOMING,Tornado,0
366,195307,16,WYOMING,Tornado,0
367,195307,24,WYOMING,Tornado,0
368,195308,10,WYOMING,Tornado,0
369,195305,10,WISCONSIN,Tornado,0
370,195305,10,WISCONSIN,Tornado,0
371,195305,10,WISCONSIN,Tornado,0
372,195306,20,WISCONSIN,Tornado,0
373,195305,16,LOUISIANA,Tornado,0
374,195306,5,UTAH,Tornado,0
375,195307,14,UTAH,Tornado,0
376,195305,28,WYOMING,Tornado,0
377,195304,30,VIRGINIA,Tornado,0
378,195306,24,KANSAS,Tornado,0
379,195306,24,KANSAS,Tornado,0
380,195307,4,KANSAS,Tornado,0
381,195307,15,KANSAS,Tornado,0
382,195305,10,WISCONSIN,Tornado,0
383,195305,10,WISCONSIN,Tornado,0
384,195305,10,WISCONSIN,Tornado,0
385,195305,10,WISCONSIN,Tornado,0
386,195305,10,WISCONSIN,Tornado,0
387,195303,30,KANSAS,Tornado,0
388,195304,9,KANSAS,Tornado,0
389,195305,9,KANSAS,Tornado,0
390,195305,10,KANSAS,Tornado,0
391,195305,10,KANSAS,Tornado,0
392,195305,10,KANSAS,Tornado,0
393,195305,10,KANSAS,Tornado,0
394,195305,10,KANSAS,Tornado,0
395,195305,16,KANSAS,Tornado,0
396,195305,27,KANSAS,Tornado,0
397,195305,27,KANSAS,Tornado,0
398,195305,27,KANSAS,Tornado,0
399,195305,28,KANSAS,Tornado,0
400,195305,29,KANSAS,Tornado,0
401,195306,5,KANSAS,Tornado,0
402,195306,7,KANSAS,Tornado,0
403,195306,7,KANSAS,Tornado,0
404,195306,7,KANSAS,Tornado,0
405,195306,7,KANSAS,Tornado,0
406,195306,19,KANSAS,Tornado,0
407,195306,19,KANSAS,Tornado,0
408,195306,19,KANSAS,Tornado,0
409,195306,21,KANSAS,Tornado,0
410,195306,22,KANSAS,Tornado,0
411,195311,21,LOUISIANA,Tornado,0
412,195311,21,LOUISIANA,Tornado,0
413,195312,3,LOUISIANA,Tornado,0
414,195312,3,LOUISIANA,Tornado,0
415,195312,3,LOUISIANA,Tornado,0
416,195312,3,LOUISIANA,Tornado,0
417,195312,3,LOUISIANA,Tornado,0
418,195312,3,LOUISIANA,Tornado,0
419,195312,3,LOUISIANA,Tornado,0
420,195312,3,LOUISIANA,Tornado,0
421,195312,5,LOUISIANA,Tornado,0
422,195312,5,LOUISIANA,Tornado,0
423,195312,5,LOUISIANA,Tornado,0
424,195311,21,LOUISIANA,Tornado,0
425,195301,20,GEORGIA,Tornado,0
426,195301,20,GEORGIA,Tornado,0
427,195304,18,GEORGIA,Tornado,0
428,195304,18,GEORGIA,Tornado,0
429,195304,18,GEORGIA,Tornado,0
430,195304,30,GEORGIA,Tornado,0
431,195304,30,GEORGIA,Tornado,0
432,195304,30,GEORGIA,Tornado,0
433,195304,30,GEORGIA,Tornado,0
434,195304,30,GEORGIA,Tornado,0
435,195304,30,GEORGIA,Tornado,0
436,195312,4,GEORGIA,Tornado,0
437,195308,2,KANSAS,Tornado,0
438,195308,2,KANSAS,Tornado,0
439,195306,5,FLORIDA,Tornado,0
440,195306,18,FLORIDA,Tornado,0
441,195307,24,FLORIDA,Tornado,0
442,195308,10,FLORIDA,Tornado,0
443,195308,17,FLORIDA,Tornado,0
444,195309,20,FLORIDA,Tornado,0
445,195309,22,FLORIDA,Tornado,0
446,195310,9,FLORIDA,Tornado,0
447,195311,8,FLORIDA,Tornado,0
448,195311,22,FLORIDA,Tornado,0
449,195312,6,FLORIDA,Tornado,0
450,195312,21,FLORIDA,Tornado,0
451,195301,9,FLORIDA,Tornado,0
452,195301,9,FLORIDA,Tornado,0
453,195301,9,FLORIDA,Tornado,0
454,195304,6,FLORIDA,Tornado,0
455,195304,12,FLORIDA,Tornado,0
456,195304,13,FLORIDA,Tornado,0
457,195306,4,FLORIDA,Tornado,0
458,195302,6,LOUISIANA,Tornado,0
459,195302,6,LOUISIANA,Tornado,0
460,195303,22,LOUISIANA,Tornado,0
461,195303,22,LOUISIANA,Tornado,0
462,195303,22,LOUISIANA,Tornado,0
463,195303,14,TENNESSEE,Tornado,0
464,195303,14,TENNESSEE,Tornado,0
465,195303,14,TENNESSEE,Tornado,0
466,195303,14,TENNESSEE,Tornado,0
467,195303,14,TENNESSEE,Tornado,0
468,195303,14,TENNESSEE,Tornado,0
469,195304,29,LOUISIANA,Tornado,0
470,195305,2,LOUISIANA,Tornado,0
471,195305,16,LOUISIANA,Tornado,0
472,195305,16,LOUISIANA,Tornado,0
473,195305,16,LOUISIANA,Tornado,0
474,195310,25,LOUISIANA,Tornado,0
475,195305,16,LOUISIANA,Tornado,0
476,195305,17,LOUISIANA,Tornado,0
477,195305,17,LOUISIANA,Tornado,0
478,195305,18,LOUISIANA,Tornado,0
479,195305,18,LOUISIANA,Tornado,0
480,195307,17,LOUISIANA,Tornado,0
481,195303,14,TENNESSEE,Tornado,0
482,195303,22,TENNESSEE,Tornado,0
483,195304,15,TENNESSEE,Tornado,0
484,195304,15,TENNESSEE,Tornado,0
485,195304,15,TENNESSEE,Tornado,0
486,195304,15,TENNESSEE,Tornado,0
487,195305,2,TENNESSEE,Tornado,0
488,195305,2,TENNESSEE,Tornado,0
489,195305,2,TENNESSEE,Tornado,0
490,195305,14,TENNESSEE,Tornado,0
491,195301,20,TENNESSEE,Tornado,0
0,195403,24,OKLAHOMA,Tornado,0
1,195404,27,OKLAHOMA,Tornado,0
2,195405,1,OKLAHOMA,Tornado,0
3,195408,30,OHIO,Tornado,0
4,195409,30,OHIO,Tornado,0
5,195410,11,OHIO,Tornado,0
6,195402,20,MISSISSIPPI,Tornado,0
7,195404,28,MISSISSIPPI,Tornado,0
8,195404,28,MISSISSIPPI,Tornado,0
9,195404,28,MISSISSIPPI,Tornado,0
10,195404,30,MISSISSIPPI,Tornado,0
11,195405,27,MISSISSIPPI,Tornado,0
12,195406,3,MISSISSIPPI,Tornado,0
13,195407,9,MISSISSIPPI,Tornado,0
14,195402,20,MISSISSIPPI,Tornado,0
15,195402,20,MISSISSIPPI,Tornado,0
16,195402,20,MISSISSIPPI,Tornado,0
17,195403,15,PENNSYLVANIA,Tornado,0
18,195404,30,TEXAS,Tornado,0
19,195404,30,TEXAS,Tornado,0
20,195404,30,TEXAS,Tornado,0
21,195404,30,TEXAS,Tornado,0
22,195405,1,TEXAS,Tornado,0
